trial_id,image_id,condition,group,map_pcc
matched_con_COCO_val2014_000000492016.jpg,val2014/COCO_val2014_000000492016.jpg,con,image_grp2,0.42924451993955814
matched_abs_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,abs,image_grp1,0.2949099811289762
matched_abs_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,abs,image_grp2,0.2508925621631762
matched_con_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,con,image_grp1,0.34430464719290504
matched_con_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,con,image_grp2,0.20261495142384556
matched_abs_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,abs,image_grp1,0.6175296053559217
matched_abs_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,abs,image_grp2,0.509043536312574
matched_con_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,con,image_grp1,0.5610277891082082
matched_con_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,con,image_grp2,0.4961171550952582
matched_abs_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,abs,image_grp1,0.336156039873233
matched_abs_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,abs,image_grp2,0.2592580084509297
matched_con_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,con,image_grp1,0.486906285473509
matched_con_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,con,image_grp2,0.27175190823351286
matched_abs_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,abs,image_grp1,0.5170055716111565
matched_abs_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,abs,image_grp2,0.4098598998549407
matched_con_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,con,image_grp1,-0.09218384632959029
matched_con_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,con,image_grp2,-0.27854106560576586
matched_abs_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,abs,image_grp1,0.22770810344500603
matched_abs_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,abs,image_grp2,0.172152908923204
matched_con_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,con,image_grp1,0.2568148253613713
matched_con_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,con,image_grp2,0.12053827459839381
matched_abs_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,abs,image_grp1,0.5198301886620372
matched_abs_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,abs,image_grp2,0.429532597672564
matched_con_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,con,image_grp1,0.5164408036412231
matched_con_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,con,image_grp2,0.4249750337071306
matched_abs_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,abs,image_grp1,-0.05380707801334204
matched_abs_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,abs,image_grp2,-0.06326550257097077
matched_con_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,con,image_grp1,0.035952583432922444
matched_con_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,con,image_grp2,-0.029467971936851738
matched_abs_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,abs,image_grp1,0.27923542907589444
matched_abs_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,abs,image_grp2,0.272267966627912
matched_con_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,con,image_grp1,0.27077533233476714
matched_con_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,con,image_grp2,0.23001213960621067
matched_abs_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,abs,image_grp1,-0.0032427716044949573
matched_abs_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,abs,image_grp2,0.1014488098914949
matched_con_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,con,image_grp1,0.2190534124653417
matched_con_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,con,image_grp2,0.23558630919078877
matched_abs_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,abs,image_grp1,0.18413890204589034
matched_abs_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,abs,image_grp2,0.3327536457808057
matched_con_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,con,image_grp1,0.46813630124293903
matched_con_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,con,image_grp2,0.40170879269738674
matched_abs_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,abs,image_grp1,0.4762936990487644
matched_abs_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,abs,image_grp2,0.39295088797059674
matched_con_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,con,image_grp1,0.4877451213291717
matched_con_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,con,image_grp2,0.4500595386305231
matched_abs_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,abs,image_grp1,0.6077164958736071
matched_abs_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,abs,image_grp2,0.5155089686326162
matched_con_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,con,image_grp1,0.5311445584573578
matched_con_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,con,image_grp2,0.44012774316139747
matched_abs_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,abs,image_grp1,0.424908622098949
matched_abs_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,abs,image_grp2,0.38124171322762146
matched_con_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,con,image_grp1,0.6793293531018051
matched_con_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,con,image_grp2,0.5715834886234242
matched_abs_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,abs,image_grp1,0.23507612758084626
matched_abs_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,abs,image_grp2,0.30199012776417933
matched_con_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,con,image_grp1,0.19525264747213586
matched_con_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,con,image_grp2,0.1560334302038864
matched_abs_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,abs,image_grp1,0.38234182363668223
matched_abs_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,abs,image_grp2,0.3919858042546983
matched_con_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,con,image_grp1,0.35825914692743005
matched_con_COCO_val2014_000000397287.jpg,val2014/COCO_val2014_000000397287.jpg,con,image_grp2,0.34566355204916116
matched_abs_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,abs,image_grp1,0.44296570561346854
matched_abs_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,abs,image_grp2,0.2968600083577062
matched_con_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,con,image_grp1,0.20852806892035242
matched_con_COCO_val2014_000000351868.jpg,val2014/COCO_val2014_000000351868.jpg,con,image_grp2,0.1251919027929281
matched_abs_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,abs,image_grp1,0.4725559837661065
matched_abs_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,abs,image_grp2,0.2378270809646929
matched_con_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,con,image_grp1,0.19085326936465874
matched_con_COCO_val2014_000000103851.jpg,val2014/COCO_val2014_000000103851.jpg,con,image_grp2,0.21047712113550443
matched_abs_COCO_val2014_000000466981.jpg,val2014/COCO_val2014_000000466981.jpg,abs,image_grp1,0.01410857206086108
matched_abs_COCO_val2014_000000466981.jpg,val2014/COCO_val2014_000000466981.jpg,abs,image_grp2,-0.00381859158796828
matched_con_COCO_val2014_000000466981.jpg,val2014/COCO_val2014_000000466981.jpg,con,image_grp1,0.2484384404325308
matched_con_COCO_val2014_000000466981.jpg,val2014/COCO_val2014_000000466981.jpg,con,image_grp2,0.2456081332460664
matched_abs_COCO_val2014_000000326550.jpg,val2014/COCO_val2014_000000326550.jpg,abs,image_grp1,0.2635606631539967
matched_abs_COCO_val2014_000000326550.jpg,val2014/COCO_val2014_000000326550.jpg,abs,image_grp2,0.20496521689780026
matched_con_COCO_val2014_000000326550.jpg,val2014/COCO_val2014_000000326550.jpg,con,image_grp1,0.5087462307146206
matched_con_COCO_val2014_000000326550.jpg,val2014/COCO_val2014_000000326550.jpg,con,image_grp2,0.4219017845386447
matched_abs_COCO_val2014_000000103017.jpg,val2014/COCO_val2014_000000103017.jpg,abs,image_grp1,-0.01030585747779655
matched_abs_COCO_val2014_000000103017.jpg,val2014/COCO_val2014_000000103017.jpg,abs,image_grp2,0.08954413327052568
matched_con_COCO_val2014_000000103017.jpg,val2014/COCO_val2014_000000103017.jpg,con,image_grp1,0.4523425322712024
matched_con_COCO_val2014_000000103017.jpg,val2014/COCO_val2014_000000103017.jpg,con,image_grp2,0.48840470710432404
matched_abs_COCO_val2014_000000256067.jpg,val2014/COCO_val2014_000000256067.jpg,abs,image_grp1,0.3812745148454223
matched_abs_COCO_val2014_000000256067.jpg,val2014/COCO_val2014_000000256067.jpg,abs,image_grp2,0.3727132918299605
matched_con_COCO_val2014_000000256067.jpg,val2014/COCO_val2014_000000256067.jpg,con,image_grp1,0.046822021142157416
matched_con_COCO_val2014_000000256067.jpg,val2014/COCO_val2014_000000256067.jpg,con,image_grp2,0.15003745038881894
matched_abs_COCO_val2014_000000305412.jpg,val2014/COCO_val2014_000000305412.jpg,abs,image_grp1,0.31657162430544034
matched_abs_COCO_val2014_000000305412.jpg,val2014/COCO_val2014_000000305412.jpg,abs,image_grp2,0.2573155661971425
matched_con_COCO_val2014_000000305412.jpg,val2014/COCO_val2014_000000305412.jpg,con,image_grp1,0.18169001051691272
matched_con_COCO_val2014_000000305412.jpg,val2014/COCO_val2014_000000305412.jpg,con,image_grp2,0.10994388789766209
matched_abs_COCO_val2014_000000305480.jpg,val2014/COCO_val2014_000000305480.jpg,abs,image_grp1,0.5058518759411321
matched_abs_COCO_val2014_000000305480.jpg,val2014/COCO_val2014_000000305480.jpg,abs,image_grp2,0.38103650757238366
matched_con_COCO_val2014_000000305480.jpg,val2014/COCO_val2014_000000305480.jpg,con,image_grp1,0.38605401084959223
matched_con_COCO_val2014_000000305480.jpg,val2014/COCO_val2014_000000305480.jpg,con,image_grp2,0.4117188394527152
matched_abs_COCO_val2014_000000356400.jpg,val2014/COCO_val2014_000000356400.jpg,abs,image_grp1,0.5082843031845152
matched_abs_COCO_val2014_000000356400.jpg,val2014/COCO_val2014_000000356400.jpg,abs,image_grp2,0.39548784105819657
matched_con_COCO_val2014_000000356400.jpg,val2014/COCO_val2014_000000356400.jpg,con,image_grp1,0.6121673488740851
matched_con_COCO_val2014_000000356400.jpg,val2014/COCO_val2014_000000356400.jpg,con,image_grp2,0.5109234581474333
matched_abs_COCO_val2014_000000074331.jpg,val2014/COCO_val2014_000000074331.jpg,abs,image_grp1,-0.1526456305212709
matched_abs_COCO_val2014_000000074331.jpg,val2014/COCO_val2014_000000074331.jpg,abs,image_grp2,-0.22156466201561187
matched_con_COCO_val2014_000000074331.jpg,val2014/COCO_val2014_000000074331.jpg,con,image_grp1,-0.23637461095563497
matched_con_COCO_val2014_000000074331.jpg,val2014/COCO_val2014_000000074331.jpg,con,image_grp2,-0.14164295633245963
matched_abs_COCO_val2014_000000424351.jpg,val2014/COCO_val2014_000000424351.jpg,abs,image_grp1,-0.14923042864147276
matched_abs_COCO_val2014_000000424351.jpg,val2014/COCO_val2014_000000424351.jpg,abs,image_grp2,-0.09087029858843661
matched_con_COCO_val2014_000000424351.jpg,val2014/COCO_val2014_000000424351.jpg,con,image_grp1,0.34402260013495195
matched_con_COCO_val2014_000000424351.jpg,val2014/COCO_val2014_000000424351.jpg,con,image_grp2,0.32864195191799844
matched_abs_COCO_val2014_000000350884.jpg,val2014/COCO_val2014_000000350884.jpg,abs,image_grp1,0.19288232184736084
matched_abs_COCO_val2014_000000350884.jpg,val2014/COCO_val2014_000000350884.jpg,abs,image_grp2,0.16365924365020498
matched_con_COCO_val2014_000000350884.jpg,val2014/COCO_val2014_000000350884.jpg,con,image_grp1,0.03979264551356053
matched_con_COCO_val2014_000000350884.jpg,val2014/COCO_val2014_000000350884.jpg,con,image_grp2,0.1293701144212119
matched_abs_COCO_val2014_000000031093.jpg,val2014/COCO_val2014_000000031093.jpg,abs,image_grp1,0.30857646014128487
matched_abs_COCO_val2014_000000031093.jpg,val2014/COCO_val2014_000000031093.jpg,abs,image_grp2,0.2678970714115944
matched_con_COCO_val2014_000000031093.jpg,val2014/COCO_val2014_000000031093.jpg,con,image_grp1,0.21339179554314153
matched_con_COCO_val2014_000000031093.jpg,val2014/COCO_val2014_000000031093.jpg,con,image_grp2,0.17349714520598927
matched_abs_COCO_val2014_000000046616.jpg,val2014/COCO_val2014_000000046616.jpg,abs,image_grp1,0.6057477606144998
matched_abs_COCO_val2014_000000046616.jpg,val2014/COCO_val2014_000000046616.jpg,abs,image_grp2,0.5455339499371541
matched_con_COCO_val2014_000000046616.jpg,val2014/COCO_val2014_000000046616.jpg,con,image_grp1,0.4751439090261931
matched_con_COCO_val2014_000000046616.jpg,val2014/COCO_val2014_000000046616.jpg,con,image_grp2,0.47864435102673575
matched_abs_COCO_val2014_000000568505.jpg,val2014/COCO_val2014_000000568505.jpg,abs,image_grp1,0.3591956331667356
matched_abs_COCO_val2014_000000568505.jpg,val2014/COCO_val2014_000000568505.jpg,abs,image_grp2,0.2695914247554859
matched_con_COCO_val2014_000000568505.jpg,val2014/COCO_val2014_000000568505.jpg,con,image_grp1,0.18344550664489936
matched_con_COCO_val2014_000000568505.jpg,val2014/COCO_val2014_000000568505.jpg,con,image_grp2,0.14118231179481308
matched_abs_COCO_val2014_000000570394.jpg,val2014/COCO_val2014_000000570394.jpg,abs,image_grp1,0.2630595724436649
matched_abs_COCO_val2014_000000570394.jpg,val2014/COCO_val2014_000000570394.jpg,abs,image_grp2,0.21169583597431324
matched_con_COCO_val2014_000000570394.jpg,val2014/COCO_val2014_000000570394.jpg,con,image_grp1,0.20070962525545155
matched_con_COCO_val2014_000000570394.jpg,val2014/COCO_val2014_000000570394.jpg,con,image_grp2,0.15863319397969297
matched_abs_COCO_val2014_000000312544.jpg,val2014/COCO_val2014_000000312544.jpg,abs,image_grp1,0.6061181009898379
matched_abs_COCO_val2014_000000312544.jpg,val2014/COCO_val2014_000000312544.jpg,abs,image_grp2,0.39793870021399524
matched_con_COCO_val2014_000000312544.jpg,val2014/COCO_val2014_000000312544.jpg,con,image_grp1,0.5238805640651728
matched_con_COCO_val2014_000000312544.jpg,val2014/COCO_val2014_000000312544.jpg,con,image_grp2,0.27046057600374385
matched_abs_COCO_val2014_000000552065.jpg,val2014/COCO_val2014_000000552065.jpg,abs,image_grp1,0.20349862916820827
matched_abs_COCO_val2014_000000552065.jpg,val2014/COCO_val2014_000000552065.jpg,abs,image_grp2,0.15461548771842965
matched_con_COCO_val2014_000000552065.jpg,val2014/COCO_val2014_000000552065.jpg,con,image_grp1,0.2932720771813273
matched_con_COCO_val2014_000000552065.jpg,val2014/COCO_val2014_000000552065.jpg,con,image_grp2,0.33266832077203506
matched_abs_COCO_val2014_000000481404.jpg,val2014/COCO_val2014_000000481404.jpg,abs,image_grp1,0.40670398641378197
matched_abs_COCO_val2014_000000481404.jpg,val2014/COCO_val2014_000000481404.jpg,abs,image_grp2,0.34544960290284626
matched_con_COCO_val2014_000000481404.jpg,val2014/COCO_val2014_000000481404.jpg,con,image_grp1,0.09363111134687761
matched_con_COCO_val2014_000000481404.jpg,val2014/COCO_val2014_000000481404.jpg,con,image_grp2,0.03552989752222984
matched_abs_COCO_val2014_000000565485.jpg,val2014/COCO_val2014_000000565485.jpg,abs,image_grp1,0.40048544466179875
matched_abs_COCO_val2014_000000565485.jpg,val2014/COCO_val2014_000000565485.jpg,abs,image_grp2,0.21634071683522038
matched_con_COCO_val2014_000000565485.jpg,val2014/COCO_val2014_000000565485.jpg,con,image_grp1,0.33388828202222753
matched_con_COCO_val2014_000000565485.jpg,val2014/COCO_val2014_000000565485.jpg,con,image_grp2,0.3963886112557555
matched_abs_COCO_val2014_000000302498.jpg,val2014/COCO_val2014_000000302498.jpg,abs,image_grp1,0.44304669459328294
matched_abs_COCO_val2014_000000302498.jpg,val2014/COCO_val2014_000000302498.jpg,abs,image_grp2,0.24389996651667406
matched_con_COCO_val2014_000000302498.jpg,val2014/COCO_val2014_000000302498.jpg,con,image_grp1,0.30014342749192485
matched_con_COCO_val2014_000000302498.jpg,val2014/COCO_val2014_000000302498.jpg,con,image_grp2,0.30702869302135793
matched_abs_COCO_val2014_000000017921.jpg,val2014/COCO_val2014_000000017921.jpg,abs,image_grp1,0.40154848570930785
matched_abs_COCO_val2014_000000017921.jpg,val2014/COCO_val2014_000000017921.jpg,abs,image_grp2,0.349632538340576
matched_con_COCO_val2014_000000017921.jpg,val2014/COCO_val2014_000000017921.jpg,con,image_grp1,0.3983702343605836
matched_con_COCO_val2014_000000017921.jpg,val2014/COCO_val2014_000000017921.jpg,con,image_grp2,0.28040587479668827
matched_abs_COCO_val2014_000000220739.jpg,val2014/COCO_val2014_000000220739.jpg,abs,image_grp1,-0.1004427941590054
matched_abs_COCO_val2014_000000220739.jpg,val2014/COCO_val2014_000000220739.jpg,abs,image_grp2,-0.11181974975154295
matched_con_COCO_val2014_000000220739.jpg,val2014/COCO_val2014_000000220739.jpg,con,image_grp1,0.44256126281411456
matched_con_COCO_val2014_000000220739.jpg,val2014/COCO_val2014_000000220739.jpg,con,image_grp2,0.453557910405249
matched_abs_COCO_val2014_000000320743.jpg,val2014/COCO_val2014_000000320743.jpg,abs,image_grp1,0.29060245483768854
matched_abs_COCO_val2014_000000320743.jpg,val2014/COCO_val2014_000000320743.jpg,abs,image_grp2,0.2438233277577635
matched_con_COCO_val2014_000000320743.jpg,val2014/COCO_val2014_000000320743.jpg,con,image_grp1,0.0961552578822804
matched_con_COCO_val2014_000000320743.jpg,val2014/COCO_val2014_000000320743.jpg,con,image_grp2,0.16551159959767378
matched_abs_COCO_val2014_000000098658.jpg,val2014/COCO_val2014_000000098658.jpg,abs,image_grp1,0.2377097411553362
matched_abs_COCO_val2014_000000098658.jpg,val2014/COCO_val2014_000000098658.jpg,abs,image_grp2,0.11446364806827368
matched_con_COCO_val2014_000000098658.jpg,val2014/COCO_val2014_000000098658.jpg,con,image_grp1,0.1701320804861976
matched_con_COCO_val2014_000000098658.jpg,val2014/COCO_val2014_000000098658.jpg,con,image_grp2,0.07893794253131425
